CATEGORIE,DATE,QUART,PDQ,X,Y,LAT,LONG
Introduction,20151013,soir,33,295044.415,5043311.069,45.5296481744,-73.6248967142
Introduction,20151013,soir,20,298588.536,5040384.56,45.5033548732,-73.5794857741
Introduction,20151013,soir,44,298847.2,5045108.084,45.5458612309,-73.5762331372
Introduction,20151013,soir,27,291630.678,5045538.775,45.5496376708,-73.6686611309
Introduction,20151013,soir,38,298874.091,5044098.095,45.5367732138,-73.5758765385
Introduction,20151013,soir,42,298225.24,5048386.138,45.5753526477,-73.5842421834
Introduction,20151013,soir,45,298879.41,5056908.142,45.6520416205,-73.5759637902
Introduction,20151014,nuit,8,291289.063,5032440.5,45.4317674949,-73.6726756824
Introduction,20151014,nuit,33,293696.112,5043640.561,45.5325928841,-73.6421658982
Introduction,20151014,nuit,39,295847.372,5053039.943,45.6172022864,-73.6147950268
Introduction,20151014,nuit,39,295577.558,5053403.563,45.6204706931,-73.6182615862
Introduction,20151014,nuit,26,293617.572,5038745.605,45.488544904,-73.6430598317
Introduction,20151014,nuit,48,303802.7559,5048898.685,45.5799950523,-73.5127787087
Introduction,20151014,nuit,8,289292.688,5033030,45.4370306817,-73.6982086528
Introduction,20151014,jour,35,297251.292,5044809.486,45.543158874,-73.5966661275
Introduction,20151014,jour,7,285416.41,5039317.788,45.4935140323,-73.748001335
Introduction,20151014,jour,3,281402.844,5041214.5,45.5104582047,-73.7994423062
Introduction,20151014,jour,39,294780.031,5053300.5,45.6195322649,-73.6284863231
Introduction,20151014,jour,22,300903.988,5044126.604,45.5370440554,-73.5498855657
Introduction,20151014,jour,38,298816.603,5042625.584,45.5235225099,-73.5765946391
Introduction,20151014,jour,15,298247.96,5034820.576,45.4532844715,-73.5837697719
Introduction,20151014,jour,30,295646.254,5047186.386,45.5645277654,-73.6172641191
Introduction,20151014,jour,38,298582.978,5042265.148,45.5202771212,-73.5795807431
Introduction,20151014,jour,45,299166.398,5057394.62,45.656421428,-73.5722872417
Introduction,20151014,jour,46,300557.515,5051723.475,45.6054010956,-73.5543878342
Introduction,20151014,jour,46,300510.802,5050751.286,45.5966527887,-73.5549781409
Introduction,20151014,jour,27,293407.656,5046203.035,45.5556462304,-73.6459187018
Introduction,20151014,jour,31,297065.925,5045734.874,45.5514838028,-73.5990544934
Introduction,20151014,soir,38,298956.11,5041880.077,45.5168153266,-73.5747998948
Introduction,20151014,soir,22,300802.714,5042459.31,45.5220405289,-73.5511686989
Introduction,20151014,soir,26,295048.927,5041460.72,45.5129980942,-73.6248021318
Introduction,20151014,soir,23,302155.397,5046434.115,45.5578137401,-73.5338746676
Introduction,20151014,soir,10,288319.305,5043267.994,45.5291339892,-73.7109935949
Introduction,20151014,soir,27,0,0,1,1
Introduction,20151014,soir,26,294701.15,5037800.176,45.4800540407,-73.6291779174
Introduction,20151014,soir,15,297565.401,5035726.63,45.4614308568,-73.5925098107
Introduction,20151014,soir,23,300821.087,5044774.109,45.5428700754,-73.5509523139
Introduction,20151014,soir,27,291767.394,5045703.032,45.5511182791,-73.6669145746
Introduction,20151014,soir,22,300965.698,5042916.593,45.5261562568,-73.5490859426
Introduction,20151014,soir,38,296995.685,5042366.841,45.5211762327,-73.5999004155
Introduction,20151014,soir,13,293813.068,5032446.084,45.4318619522,-73.6404180282
Introduction,20151015,nuit,26,294519.145,5038972.781,45.4906029936,-73.6315305538
Introduction,20151014,soir,48,303254.61,5051289.099,45.6015036913,-73.519810228
Introduction,20151015,nuit,38,297436.626,5042926.097,45.5262134304,-73.5942644898
Introduction,20151015,nuit,44,299037.67,5048517.075,45.5765380612,-73.5738340979
Introduction,20151015,nuit,30,294770.476,5047853.288,45.570516686,-73.6284969331
Introduction,20151015,nuit,44,299170.478,5048549.74,45.5768330781,-73.5721327752
Introduction,20151015,nuit,42,296144.625,5050538.5,45.594697442,-73.6109391324
Introduction,20151015,jour,21,300395.48,5040731.29,45.5064886457,-73.5563661169
Introduction,20151015,jour,30,294109.788,5048233.698,45.5739298926,-73.6369698771
Introduction,20151015,jour,20,300396.7036,5039232.229,45.4929994563,-73.5563370041
Introduction,20151015,jour,11,296581.888,5037053.299,45.4733579725,-73.6051082909
Introduction,20151015,jour,16,299574.844,5036110,45.4648985266,-73.5668188832
Introduction,20151015,jour,38,299615.689,5044239.101,45.5380479504,-73.5663824674
Introduction,20151015,jour,39,294944.438,5053800.5,45.6240337267,-73.6263882417
Introduction,20151015,jour,15,298166.964,5035665.734,45.4608888558,-73.5848167293
Introduction,20151015,jour,38,299141.621,5043919.437,45.5351678067,-73.5724489687
Introduction,20151015,jour,44,300444.712,5045950.352,45.5534520756,-73.5557824825
Introduction,20151015,jour,38,298508.934,5042240.669,45.5200561853,-73.5805282252
Introduction,20151015,jour,44,299494.654,5045583.076,45.5501406088,-73.567946825
Introduction,20151015,jour,15,299447.784,5037561.546,45.4779592633,-73.5684595267
Introduction,20151015,jour,39,295359.75,5053243,45.6190229856,-73.6210514752
Introduction,20151015,jour,23,300528.142,5044621.755,45.5414974038,-73.5547023152
Introduction,20151015,soir,49,304814.394,5055891.128,45.6429155782,-73.4998153486
Introduction,20151015,soir,38,299228.401,5044048.807,45.5363326253,-73.5713393244
Introduction,20151015,soir,30,297000.813,5046752.899,45.5606436042,-73.5999046479
Introduction,20151015,soir,11,295411.792,5036902.922,45.4719900606,-73.6200707204
Introduction,20151015,soir,21,300044.649,5040778.794,45.506913803,-73.5608562768
Introduction,20151015,soir,30,297275.362,5047739.832,45.5695273641,-73.5964029723
Introduction,20151015,soir,30,296960.6518,5047777.616,45.5698638826,-73.6004355268
Introduction,20151015,soir,38,297702.114,5041950.574,45.5174380488,-73.5908516387
Introduction,20151015,soir,31,295672.856,5043982.718,45.5357004304,-73.6168635782
Introduction,20151015,soir,7,290229.875,5042100.5,45.5186710301,-73.6864990045
Introduction,20151015,soir,38,297466.944,5042443.102,45.5218675751,-73.5938691368
Introduction,20151015,soir,38,298961.126,5040924.567,45.5082173002,-73.5747243125
Introduction,20151015,soir,48,303796.514,5050589.606,45.5952104514,-73.5128621671
Introduction,20151015,soir,38,298998.025,5040997.568,45.5088745013,-73.5742529533
Introduction,20151015,soir,21,300615.148,5040812.414,45.5072199861,-73.5535556455
Introduction,20151016,nuit,26,295080.868,5041033.937,45.5091581775,-73.6243848665
Introduction,20151016,nuit,44,300391.387,5045816.611,45.5522482921,-73.5564642631
Introduction,20151016,nuit,49,303015.09,5056219.339,45.6458665939,-73.5228986689
Introduction,20150809,nuit,38,0,0,1,1
Introduction,20151016,jour,44,297555.737,5046535.618,45.5586944338,-73.5927930718
Introduction,20151016,jour,35,297518.7,5044634.347,45.5415857573,-73.5932391933
Introduction,20151016,jour,48,302057.548,5048948.716,45.5804405561,-73.5351421206
Introduction,20151016,jour,49,303799.37,5056344.706,45.6469962452,-73.5128373731
Introduction,20151016,jour,48,300882.949,5048924.44,45.5802164916,-73.5501933785
Introduction,20151016,jour,48,302258.603,5050967.093,45.5986032652,-73.5325762818
Introduction,20151016,jour,38,298931.613,5041683.075,45.5150424176,-73.5751110898
Introduction,20151011,soir,46,299172.228,5051270.342,45.6013138498,-73.5721417061
Introduction,20151016,jour,48,301721.825,5049882.287,45.5888397028,-73.5394499993
Introduction,20151016,jour,10,289395.533,5044883.42,45.5436947341,-73.6972661225
Introduction,20151016,soir,31,296915.813,5045482.751,45.5492134307,-73.6009729939
Introduction,20151016,soir,38,299392.216,5041459.574,45.5130349891,-73.5692132452
Introduction,20151016,soir,15,298382.161,5035461.647,45.4590543912,-73.5820623408
Introduction,20151016,soir,44,299498.877,5047860.083,45.5706299086,-73.5679174215
Introduction,20151016,soir,39,294684.781,5050277,45.5923246927,-73.6296450283
Introduction,20151016,soir,39,294897.196,5053146.361,45.6181469673,-73.6269807863
Introduction,20151016,soir,38,298566.7,5043053.086,45.5273671482,-73.5797991321
Introduction,20151016,soir,23,301302.35,5046444.716,45.5579053688,-73.5448014026
Introduction,20151016,soir,7,289954.505,5040973.781,45.5085265934,-73.6899896301
Introduction,20151016,soir,3,277410.625,5040348.5,45.5025203554,-73.8504864095
Introduction,20151016,soir,33,293371.205,5043498.886,45.5313127894,-73.6463224458
Introduction,20151017,nuit,45,299279.49,5057479.127,45.6571827462,-73.5708370681
Introduction,20151017,nuit,42,298437.094,5048902,45.5799964998,-73.5815344256
Introduction,20151017,jour,22,301048.191,5043286.097,45.5294816461,-73.5480327144
Introduction,20151017,jour,10,289030.87,5043585.217,45.5320049296,-73.7018940763
Introduction,20151017,jour,27,290411.485,5045304.487,45.5475053537,-73.6842685194
Introduction,20151017,jour,38,298931.613,5041683.075,45.5150424176,-73.5751110898
Introduction,20151017,jour,35,297518.7,5044634.347,45.5415857573,-73.5932391933
Introduction,20151017,jour,38,299087.941,5042087.234,45.5186805005,-73.5731149163
Introduction,20151017,jour,35,297518.7,5044634.347,45.5415857573,-73.5932391933
Introduction,20151017,jour,35,297518.7,5044634.347,45.5415857573,-73.5932391933
Introduction,20151017,jour,16,301254.188,5035216.5,45.4568689156,-73.5453371285
Introduction,20151017,jour,35,297518.7,5044634.347,45.5415857573,-73.5932391933
Introduction,20151017,jour,35,297518.7,5044634.347,45.5415857573,-73.5932391933
Introduction,20151017,jour,35,297518.7,5044634.347,45.5415857573,-73.5932391933
Introduction,20151017,jour,35,297518.7,5044634.347,45.5415857573,-73.5932391933
Introduction,20151017,jour,35,297518.7,5044634.347,45.5415857573,-73.5932391933
Introduction,20151017,jour,44,299557.366,5046277.189,45.5563869517,-73.5671510961
Introduction,20151017,jour,38,298430.605,5042440.581,45.5218543608,-73.5815334657
Introduction,20151017,soir,35,296985.792,5044989.082,45.5447720144,-73.6000688901
Introduction,20151017,soir,15,297740.81,5035645.45,45.4607021543,-73.5902656689
Introduction,20151017,soir,27,293007.782,5044958.168,45.5444378559,-73.6510104657
Introduction,20151017,soir,26,295416.865,5038924.042,45.4901770664,-73.6200444553
Introduction,20151017,soir,8,292557.92,5033637.581,45.4425627928,-73.6564889709
Introduction,20151017,soir,26,295291.765,5039004.542,45.4908997468,-73.6216464954
Introduction,20151017,soir,15,297740.81,5035645.45,45.4607021543,-73.5902656689
Introduction,20151017,soir,38,296990.011,5042750.576,45.5246291644,-73.5999791623
Introduction,20151017,soir,44,299508.476,5048483.079,45.5762358944,-73.5678011855
Introduction,20151017,soir,22,300341.247,5041950.29,45.5174573649,-73.5570712398
Introduction,20151017,soir,30,295080.746,5047830.587,45.5703168177,-73.6245213532
Introduction,20151018,nuit,27,293322.5,5044554.962,45.5408149287,-73.6469707648
Introduction,20151017,soir,45,298251.499,5055681.107,45.6409948812,-73.5840036533
Introduction,20151018,nuit,21,300369.45,5041615.981,45.5144492968,-73.5567072251
Introduction,20151018,nuit,35,296057.662,5044142.4,45.5371422407,-73.6119393985
Introduction,20151018,jour,44,298633.789,5046098.71,45.5547733708,-73.578978616
Introduction,20151018,jour,8,288644.219,5033568.5,45.4418616759,-73.7065147638
Introduction,20151018,jour,39,295359.75,5053243,45.6190229856,-73.6210514752
Introduction,20151018,jour,26,295404.851,5039315.628,45.4937005632,-73.6202056533
Introduction,20151018,jour,13,293568.178,5031984.18,45.4277016104,-73.6435372893
Introduction,20151018,jour,39,294525.469,5049840.5,45.5883946131,-73.6316777127
Introduction,20151017,soir,8,292011.5,5033890,45.4448243993,-73.6634803213
Introduction,20151018,jour,38,0,0,1,1
Introduction,20151018,jour,44,299508.476,5048483.079,45.5762358944,-73.5678011855
Introduction,20151018,soir,38,299137.626,5041212.753,45.510811972,-73.5724688434
Introduction,20151018,soir,35,296159.183,5044300.174,45.5385632141,-73.6106422813
Introduction,20151018,soir,31,295601.179,5044537.548,45.5406920454,-73.6177917494
Introduction,20151018,soir,39,295114.281,5052974.5,45.616603583,-73.624193761
Introduction,20151018,soir,38,297466.602,5043228.649,45.5289362241,-73.5938852722
Introduction,20151018,soir,42,297539.04,5051066.116,45.5994610313,-73.5930742758
Introduction,20151018,soir,26,295949.372,5041064.864,45.5094480334,-73.6132703857
Introduction,20151018,soir,11,295033.655,5037046.737,45.4732789877,-73.6249097604
Introduction,20151018,soir,35,296994.6,5043870.583,45.5347074582,-73.599938263
Introduction,20151018,soir,26,294405.808,5039472.687,45.49509968,-73.6329911407
Introduction,20151019,nuit,11,295033.655,5037046.737,45.4732789877,-73.6249097604
Introduction,20151019,nuit,11,295033.655,5037046.737,45.4732789877,-73.6249097604
Introduction,20151019,nuit,42,298515.938,5049434.5,45.584788809,-73.5805309679
Introduction,20151019,nuit,46,299401.469,5052129,45.6090420975,-73.5692125973
Introduction,20151019,nuit,15,299081.573,5038252.545,45.4841742852,-73.5731517282
Introduction,20151019,nuit,11,295838.783,5036811.528,45.4711732649,-73.6146080528
Introduction,20151019,nuit,49,304029.476,5057293.73,45.6555360424,-73.5098867788
Introduction,20151019,jour,16,299507.719,5034686.5,45.4520886644,-73.5676619499
Introduction,20151019,jour,42,297867.188,5050650,45.5957200568,-73.5888620209
Introduction,20151019,jour,38,298744.597,5043323.59,45.5298028146,-73.5775250284
Introduction,20151019,jour,13,294731.406,5033287,45.4394427718,-73.628698478
Introduction,20151019,jour,31,294892.967,5044508.372,45.5404197985,-73.6268598572
Introduction,20151019,jour,48,303101.609,5047708.294,45.5692821792,-73.5217590835
Introduction,20151019,jour,3,283142.469,5040611.5,45.5050884119,-73.7771518197
Introduction,20151019,jour,38,298390.91,5043633.716,45.5325902824,-73.5820572023
Introduction,20151019,jour,46,300311.48,5053539.239,45.6217382503,-73.5575586651
Introduction,20151013,jour,46,298083.281,5052865,45.6156533185,-73.5861227234
Introduction,20151019,jour,26,294534.788,5041175.622,45.5104252916,-73.6313765135
Introduction,20151019,soir,26,294405.808,5039472.687,45.49509968,-73.6329911407
Introduction,20151019,soir,39,295852.656,5053154,45.6182286656,-73.6147293658
Introduction,20151019,soir,27,293651.92,5044492.959,45.5402623537,-73.6427511037
Introduction,20151019,soir,35,296412.41,5043504.144,45.531403341,-73.6073861804
Introduction,20151019,soir,39,293772.468,5048704.799,45.578163731,-73.6413024563
Introduction,20151019,soir,31,296354.393,5045207.528,45.546730298,-73.6081583527
Introduction,20151019,soir,24,294310.049,5041745.883,45.5155533782,-73.6342649675
Introduction,20151019,soir,42,297296.625,5051028.5,45.5991199786,-73.5961810785
Introduction,20151019,soir,13,293996.313,5032026,45.428084673,-73.6380668634
Introduction,20151019,soir,7,289600.575,5042471.226,45.5219935178,-73.6945655568
Introduction,20151019,soir,48,300443.908,5048889.249,45.5798972218,-73.5558189657
Introduction,20151019,soir,31,296313.194,5045142.053,45.5461406306,-73.6086848298
Introduction,20151019,soir,23,300993.371,5045762.41,45.5517641233,-73.5487538043
Introduction,20151019,soir,27,293473.89,5045407.999,45.5484933195,-73.6450519431
Introduction,20151020,nuit,48,302800.4054,5050103.642,45.5908354569,-73.5256277831
Introduction,20151020,nuit,33,294178.101,5043445.594,45.5308460142,-73.6359906605
Introduction,20151020,nuit,45,300257.403,5056925.205,45.6522055445,-73.5582837
Introduction,20151020,nuit,45,301033.737,5057834.444,45.6603916922,-73.5483300035
Introduction,20151020,jour,22,300320.854,5043456.811,45.531013501,-73.5573460379
Introduction,20151020,jour,39,295119.54,5053579.255,45.6220453779,-73.6241383361
Introduction,20151020,jour,38,298299,5042235.452,45.5200073147,-73.5832153945
Introduction,20151020,jour,35,296481.823,5044799.036,45.5430560781,-73.6065194858
Introduction,20151020,jour,10,288319.305,5043267.994,45.5291339892,-73.7109935949
Introduction,20151019,soir,45,298308.977,5056293.37,45.6465046847,-73.5832744928
Introduction,20151020,jour,10,287225.825,5043246.178,45.528910967,-73.7249919512
Introduction,20151020,jour,26,295582.959,5040020.049,45.5000416151,-73.617940098
Introduction,20151020,jour,48,302800.4054,5050103.642,45.5908354569,-73.5256277831
Introduction,20151020,soir,23,301300.494,5045721.2,45.5513949123,-73.5448200005
Introduction,20151020,soir,38,298508.934,5042240.669,45.5200561853,-73.5805282252
Introduction,20151020,soir,44,299736.268,5045404.337,45.5485340511,-73.5648505696
Introduction,20151020,soir,13,297153.5,5032403.5,45.4315232624,-73.5977251905
Introduction,20151020,soir,38,296945.312,5042684.076,45.5240302697,-73.6005503073
Introduction,20151020,soir,30,296918.379,5046109.076,45.5548493442,-73.6009502204
Introduction,20151020,soir,33,293883.415,5043416.562,45.5305802201,-73.6397628252
Introduction,20151020,soir,33,293696.112,5043640.561,45.5325928841,-73.6421658982
